0	-268.9974234499506
1	-275.61368438169603
2	-276.69326542744767
3	-277.08857634639025
4	-277.31535648957856
5	-277.4705297445105
6	-277.5871368391721
7	-277.68026130109786
8	-277.75777583928516
9	-277.82413378018487
10	-277.88202366782593
11	-277.933174863397
12	-277.9787734641662
13	-278.0196842142628
14	-278.05657165139684
15	-278.08996784570695
16	-278.12031152824
17	-278.1479717450886
18	-278.17326301429915
19	-278.19645569285524
20	-278.21778352935354
21	-278.23744946573913
22	-278.2556302730326
23	-278.272480355396
24	-278.28813492475075
25	-278.3027126772456
26	-278.31631806349526
27	-278.32904322128303
28	-278.3409696247989
29	-278.35216949435664
30	-278.3627070030896
31	-278.372639311265
32	-278.3820174540819
33	-278.3908871048695
34	-278.39928923224056
35	-278.40726066695026
36	-278.41483459179733
37	-278.42204096586966
38	-278.4289068927295
39	-278.43545694063704
40	-278.4417134217212
41	-278.4476966359091
42	-278.4534250845886
43	-278.4589156581943
44	-278.4641838013023
45	-278.46924365827647
46	-278.4741082020537
47	-278.4787893482878
48	-278.48329805674655
49	-278.48764442157295
50	-278.49183775181575
51	-278.49588664341684
52	-278.4997990436849
53	-278.503582309161
54	-278.50724325762155
55	-278.51078821492
56	-278.514223057221
57	-278.51755324915524
58	-278.52078387832796
59	-278.5239196865777
60	-278.5269650983246
61	-278.5299242463061
62	-278.5328009949784
63	-278.53559896180354
64	-278.5383215366478
65	-278.5409718994587
66	-278.54355303641046
67	-278.54606775463816
68	-278.54851869571536
69	-278.55090834798466
70	-278.55323905784036
71	-278.55551304008003
72	-278.5577323873802
73	-278.5598990790068
74	-278.56201498880256
75	-278.564081892531
76	-278.5661014746309
77	-278.56807533442446
78	-278.570004991844
79	-278.5718918926939
80	-278.57373741351773
81	-278.5755428660742
82	-278.57730950147686
83	-278.579038514018
84	-278.5807310447009
85	-278.5823881845065
86	-278.58401097742
87	-278.585600423234
88	-278.5871574801425
89	-278.58868306715294
90	-278.5901780663216
91	-278.59164332482777
92	-278.5930796569101
93	-278.5944878456569
94	-278.5958686446815
95	-278.5972227796782
96	-278.5985509498747
97	-278.5998538293881
98	-278.60113206848655
99	-278.6023862947792
100	-278.6036171143111
101	-278.6048251126081
102	-278.6060108556395
103	-278.60717489072965
104	-278.60831774741206
105	-278.6094399382259
106	-278.6105419594728
107	-278.61162429192086
108	-278.6126874014744
109	-278.6137317397975
110	-278.6147577449114
111	-278.61576584174514
112	-278.6167564426699
113	-278.6177299479939
114	-278.6186867464353
115	-278.6196272155662
116	-278.62055172224046
117	-278.6214606229886
118	-278.6223542644031
119	-278.6232329834971
120	-278.6240971080503
121	-278.6249469569333
122	-278.6257828404206
123	-278.6266050604856
124	-278.62741391108364
125	-278.6282096784226
126	-278.62899264121825
127	-278.62976307094056
128	-278.63052123205006
129	-278.63126738222286
130	-278.6320017725618
131	-278.6327246478089
132	-278.6334362465379
133	-278.6341368013459
134	-278.6348265390359
135	-278.6355056807902
136	-278.63617444233853
137	-278.6368330341202
138	-278.6374816614384
139	-278.63812052461
140	-278.6387498191093
141	-278.63936973570725
142	-278.63998046060266
143	-278.6405821755558
144	-278.64117505800715
145	-278.6417592811999
146	-278.6423350142962
147	-278.6429024224889
148	-278.6434616671083
149	-278.6440129057273
150	-278.64455629226444
151	-278.6450919770765
152	-278.6456201070598
153	-278.6461408257376
154	-278.6466542733485
155	-278.64716058693386
156	-278.6476599004228
157	-278.6481523447082
158	-278.64863804772784
159	-278.6491171345428
160	-278.64958972740584
161	-278.6500559458352
162	-278.6505159066859
163	-278.6509697242133
164	-278.6514175101426
165	-278.6518593737282
166	-278.65229542181686
167	-278.65272575891095
168	-278.6531504872213
169	-278.65356970672684
170	-278.6539835152284
171	-278.654392008404
172	-278.65479527985923
173	-278.6551934211781
174	-278.6555865219721
175	-278.65597466992944
176	-278.6563579508596
177	-278.65673644874045
178	-278.65711024576143
179	-278.6574794223659
180	-278.6578440572955
181	-278.65820422762675
182	-278.65856000881536
183	-278.65891147473155
184	-278.6592586976978
185	-278.6596017485294
186	-278.65994069656205
187	-278.66027560969667
188	-278.6606065544244
189	-278.6609335958665
190	-278.66125679780146
191	-278.66157622269924
192	-278.66189193175074
193	-278.66220398489736
194	-278.6625124408605
195	-278.66281735717024
196	-278.66311879019304
197	-278.66341679515585
198	-278.6637114261766
199	-278.6640027362871
200	-278.66429077745806
201	-278.6645756006239
202	-278.6648572557077
203	-278.66513579164166
204	-278.6654112563918
205	-278.6656836969791
206	-278.6659531595007
207	-278.66621968915223
208	-278.66648333024614
209	-278.66674412623325
210	-278.66700211972204
211	-278.66725735249594
212	-278.6675098655345
213	-278.66775969902886
214	-278.6680068924016
215	-278.66825148432275
216	-278.66849351272623
217	-278.6687330148257
218	-278.6689700271343
219	-278.66920458547503
220	-278.66943672499855
221	-278.66966648020025
222	-278.66989388492885
223	-278.670118972407
224	-278.670341775241
225	-278.6705623254341
226	-278.67078065440336
227	-278.6709967929906
228	-278.67121077147004
229	-278.67142261956946
230	-278.67163236647644
231	-278.67184004085084
232	-278.6720456708362
233	-278.67224928407177
234	-278.6724509077041
235	-278.67265056839375
236	-278.67284829233074
237	-278.67304410524173
238	-278.6732380323992
239	-278.6734300986337
240	-278.67362032834046
241	-278.67380874549184
242	-278.67399537364355
243	-278.6741802359428
244	-278.67436335514185
245	-278.67454475360023
246	-278.6747244532955
247	-278.67490247583396
248	-278.6750788424535
249	-278.675253574034
250	-278.67542669110424
251	-278.67559821385083
252	-278.6757681621219
253	-278.6759365554365
254	-278.6761034129905
255	-278.6762687536651
